# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	89919	90797	+	WP_056758047.1	WP_056758047.1		ABC transporter ATP-binding protein			G3M57_RS00415	879	292	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	90824	94447	+							G3M57_RS00420	3624		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	90824	94447	+	WP_163228350.1	WP_163228350.1		ABC transporter permease subunit			G3M57_RS00420	3624	1207	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	94444	94878	+							G3M57_RS00425	435		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	94444	94878	+	WP_056758043.1	WP_056758043.1		PaaI family thioesterase			G3M57_RS00425	435	144	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	94888	95493	-							G3M57_RS00430	606		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	94888	95493	-	WP_056758040.1	WP_056758040.1		DUF4142 domain-containing protein			G3M57_RS00430	606	201	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	95617	96813	+							G3M57_RS00435	1197		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	95617	96813	+	WP_056758036.1	WP_056758036.1		CoA transferase			G3M57_RS00435	1197	398	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	96813	97226	+							G3M57_RS00440	414		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	96813	97226	+	WP_230983735.1	WP_230983735.1		GFA family protein			G3M57_RS00440	414	137	
gene	pseudogene	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	97695	97795	-							G3M57_RS27290	101		partial;pseudo
CDS	without_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	97695	97795	-				hypothetical protein			G3M57_RS27290	101		partial;pseudo
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	98013	99929	-							G3M57_RS00450	1917		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	98013	99929	-	WP_163228351.1	WP_163228351.1		PAS domain-containing protein			G3M57_RS00450	1917	638	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	100128	100514	+							G3M57_RS00455	387		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	100128	100514	+	WP_056758028.1	WP_056758028.1		hypothetical protein			G3M57_RS00455	387	128	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	100511	100906	+							G3M57_RS00460	396		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	100511	100906	+	WP_028040095.1	WP_028040095.1		hypothetical protein			G3M57_RS00460	396	131	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	101011	101628	+							G3M57_RS00465	618		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	101011	101628	+	WP_056758024.1	WP_056758024.1		superoxide dismutase			G3M57_RS00465	618	205	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	101643	102494	-							G3M57_RS00470	852		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	101643	102494	-	WP_056758021.1	WP_056758021.1		metallophosphoesterase			G3M57_RS00470	852	283	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	102491	103339	-							G3M57_RS00475	849		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	102491	103339	-	WP_056758019.1	WP_056758019.1		diacylglycerol kinase			G3M57_RS00475	849	282	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	103473	103814	+							G3M57_RS00480	342		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	103473	103814	+	WP_028040099.1	WP_028040099.1		glycine zipper domain-containing protein			G3M57_RS00480	342	113	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	103896	104360	+							G3M57_RS00485	465		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	103896	104360	+	WP_056758016.1	WP_056758016.1		OmpA family protein			G3M57_RS00485	465	154	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	104674	104883	+							G3M57_RS00490	210		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	104674	104883	+	WP_230983736.1	WP_230983736.1		hypothetical protein			G3M57_RS00490	210	69	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	104896	105147	+							G3M57_RS00495	252		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	104896	105147	+	WP_056758011.1	WP_056758011.1		hypothetical protein			G3M57_RS00495	252	83	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	105243	106043	-							G3M57_RS00500	801		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	105243	106043	-	WP_056758006.1	WP_056758006.1		response regulator			G3M57_RS00500	801	266	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	106290	106475	+							G3M57_RS00505	186		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	106290	106475	+	WP_028040104.1	WP_028040104.1		hypothetical protein			G3M57_RS00505	186	61	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	106478	107083	+							G3M57_RS00510	606		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	106478	107083	+	WP_056758004.1	WP_056758004.1		sigma-70 family RNA polymerase sigma factor			G3M57_RS00510	606	201	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	107122	108792	+							G3M57_RS00515	1671		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	107122	108792	+	WP_163233613.1	WP_163233613.1		sensor histidine kinase			G3M57_RS00515	1671	556	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	108861	108995	+							G3M57_RS00520	135		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	108861	108995	+	WP_056757999.1	WP_056757999.1		entericidin A/B family lipoprotein			G3M57_RS00520	135	44	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	109274	110329	+							G3M57_RS00525	1056		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	109274	110329	+	WP_163228352.1	WP_163228352.1		hypothetical protein			G3M57_RS00525	1056	351	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	110344	111156	-							G3M57_RS00530	813		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	110344	111156	-	WP_056757991.1	WP_056757991.1		protein-glutamate O-methyltransferase CheR			G3M57_RS00530	813	270	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	111153	111530	-							G3M57_RS00535	378		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	111153	111530	-	WP_162251648.1	WP_162251648.1		response regulator			G3M57_RS00535	378	125	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	111614	112306	-					chpT		G3M57_RS00540	693		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	111614	112306	-	WP_056757985.1	WP_056757985.1		histidine phosphotransferase ChpT	chpT		G3M57_RS00540	693	230	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	112372	112557	+							G3M57_RS00545	186		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	112372	112557	+	WP_028040112.1	WP_028040112.1		DUF3553 domain-containing protein			G3M57_RS00545	186	61	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	112558	113334	+					cysQ		G3M57_RS00550	777		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	112558	113334	+	WP_163228353.1	WP_163228353.1		3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ		G3M57_RS00550	777	258	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	113331	114284	-							G3M57_RS00555	954		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	113331	114284	-	WP_056757980.1	WP_056757980.1		EF-hand domain-containing protein			G3M57_RS00555	954	317	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	114345	115079	-							G3M57_RS00560	735		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	114345	115079	-	WP_244322584.1	WP_244322584.1		helix-turn-helix transcriptional regulator			G3M57_RS00560	735	244	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	115294	116265	+							G3M57_RS00565	972		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	115294	116265	+	WP_056757972.1	WP_056757972.1		alpha/beta hydrolase			G3M57_RS00565	972	323	
gene	tRNA	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	116333	116408	-							G3M57_RS00570	76		
tRNA		GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	116333	116408	-				tRNA-Ala			G3M57_RS00570	76		anticodon=GGC
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	116601	117068	-							G3M57_RS00575	468		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	116601	117068	-	WP_056758097.1	WP_056758097.1		TIGR02300 family protein			G3M57_RS00575	468	155	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	117185	118519	+					aroA		G3M57_RS00580	1335		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	117185	118519	+	WP_056757969.1	WP_056757969.1		3-phosphoshikimate 1-carboxyvinyltransferase	aroA		G3M57_RS00580	1335	444	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	118522	119172	+					cmk		G3M57_RS00585	651		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	118522	119172	+	WP_056757966.1	WP_056757966.1		(d)CMP kinase	cmk		G3M57_RS00585	651	216	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	119305	121014	+					rpsA		G3M57_RS00590	1710		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	119305	121014	+	WP_056757963.1	WP_056757963.1		30S ribosomal protein S1	rpsA		G3M57_RS00590	1710	569	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	121219	121503	+							G3M57_RS00595	285		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	121219	121503	+	WP_056757961.1	WP_056757961.1		integration host factor subunit beta			G3M57_RS00595	285	94	
gene	pseudogene	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	121572	121973	+					mscL		G3M57_RS00600	402		partial;pseudo
CDS	without_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	121572	121973	+				large-conductance mechanosensitive channel protein MscL	mscL		G3M57_RS00600	402		partial;pseudo
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	122102	123334	-							G3M57_RS00605	1233		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	122102	123334	-	WP_163228354.1	WP_163228354.1		FAD-dependent oxidoreductase			G3M57_RS00605	1233	410	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	123345	124163	-							G3M57_RS00610	819		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	123345	124163	-	WP_056757954.1	WP_056757954.1		TIGR00730 family Rossman fold protein			G3M57_RS00610	819	272	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	124247	127090	-							G3M57_RS00615	2844		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	124247	127090	-	WP_163228355.1	WP_163228355.1		insulinase family protein			G3M57_RS00615	2844	947	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	127240	127953	+							G3M57_RS00620	714		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	127240	127953	+	WP_163228356.1	WP_163228356.1		hypothetical protein			G3M57_RS00620	714	237	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	127934	129628	-							G3M57_RS00625	1695		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	127934	129628	-	WP_163228357.1	WP_163228357.1		SDR family oxidoreductase			G3M57_RS00625	1695	564	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	129625	130047	-							G3M57_RS00630	423		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	129625	130047	-	WP_163228358.1	WP_163228358.1		DCC1-like thiol-disulfide oxidoreductase family protein			G3M57_RS00630	423	140	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	130044	130601	-							G3M57_RS00635	558		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	130044	130601	-	WP_156402257.1	WP_156402257.1		SRPBCC family protein			G3M57_RS00635	558	185	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	130670	132625	-					acs		G3M57_RS00640	1956		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	130670	132625	-	WP_163228359.1	WP_163228359.1		acetate--CoA ligase	acs		G3M57_RS00640	1956	651	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	132707	133450	-							G3M57_RS00645	744		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	132707	133450	-	WP_163228360.1	WP_163228360.1		hypothetical protein			G3M57_RS00645	744	247	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	133563	134195	-							G3M57_RS00650	633		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	133563	134195	-	WP_163228361.1	WP_163228361.1		peroxiredoxin			G3M57_RS00650	633	210	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	134316	135065	+							G3M57_RS00655	750		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	134316	135065	+	WP_163228362.1	WP_163228362.1		creatininase family protein			G3M57_RS00655	750	249	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	135114	135896	-							G3M57_RS00660	783		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	135114	135896	-	WP_163228363.1	WP_163228363.1		class I SAM-dependent methyltransferase			G3M57_RS00660	783	260	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	135957	136325	-							G3M57_RS00665	369		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	135957	136325	-	WP_163228364.1	WP_163228364.1		Rieske (2Fe-2S) protein			G3M57_RS00665	369	122	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	136322	136603	-							G3M57_RS00670	282		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	136322	136603	-	WP_163228365.1	WP_163228365.1		YciI family protein			G3M57_RS00670	282	93	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	136664	137659	-							G3M57_RS00675	996		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	136664	137659	-	WP_056759611.1	WP_056759611.1		NAD(P)-dependent glycerol-3-phosphate dehydrogenase			G3M57_RS00675	996	331	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	137656	138759	-					tsaD		G3M57_RS00680	1104		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	137656	138759	-	WP_163228366.1	WP_163228366.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		G3M57_RS00680	1104	367	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	138831	139787	+					hemC		G3M57_RS00685	957		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	138831	139787	+	WP_163228367.1	WP_163228367.1		hydroxymethylbilane synthase	hemC		G3M57_RS00685	957	318	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	139791	140498	+							G3M57_RS00690	708		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	139791	140498	+	WP_163228368.1	WP_163228368.1		uroporphyrinogen-III synthase			G3M57_RS00690	708	235	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	140541	141458	+							G3M57_RS00695	918		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	140541	141458	+	WP_188916173.1	WP_188916173.1		hypothetical protein			G3M57_RS00695	918	305	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	141455	143002	+							G3M57_RS00700	1548		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	141455	143002	+	WP_163228370.1	WP_163228370.1		heme biosynthesis protein HemY			G3M57_RS00700	1548	515	
gene	tRNA	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	143090	143165	+							G3M57_RS00705	76		
tRNA		GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	143090	143165	+				tRNA-Thr			G3M57_RS00705	76		anticodon=CGT
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	143216	143851	-							G3M57_RS00710	636		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	143216	143851	-	WP_163228371.1	WP_163228371.1		hypothetical protein			G3M57_RS00710	636	211	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	144237	144380	-							G3M57_RS00715	144		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	144237	144380	-	WP_156402364.1	WP_156402364.1		hypothetical protein			G3M57_RS00715	144	47	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	144745	147210	-							G3M57_RS00720	2466		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	144745	147210	-	WP_163228372.1	WP_163228372.1		hypothetical protein			G3M57_RS00720	2466	821	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	147936	150122	-							G3M57_RS00725	2187		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	147936	150122	-	WP_163228373.1	WP_163228373.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			G3M57_RS00725	2187	728	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	150142	151347	-							G3M57_RS00730	1206		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	150142	151347	-	WP_163228374.1	WP_163228374.1		acetyl-CoA C-acetyltransferase			G3M57_RS00730	1206	401	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	151429	152361	+							G3M57_RS00735	933		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	151429	152361	+	WP_163228375.1	WP_163228375.1		hypothetical protein			G3M57_RS00735	933	310	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	152370	152732	-							G3M57_RS00740	363		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	152370	152732	-	WP_163228376.1	WP_163228376.1		hypothetical protein			G3M57_RS00740	363	120	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	152732	153115	-							G3M57_RS00745	384		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	152732	153115	-	WP_056760933.1	WP_056760933.1		hypothetical protein			G3M57_RS00745	384	127	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	153174	154964	-							G3M57_RS00750	1791		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	153174	154964	-	WP_163228377.1	WP_163228377.1		acyl-CoA dehydrogenase C-terminal domain-containing protein			G3M57_RS00750	1791	596	
