# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	80719	81102	-							B7G68_RS00380	384		old_locus_tag=B7G68_00380
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	80719	81102	-	WP_013077275.1	WP_013077275.1		hypothetical protein			B7G68_RS00380	384	127	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	81099	82262	-							B7G68_RS00385	1164		old_locus_tag=B7G68_00385
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	81099	82262	-	WP_013077276.1	WP_013077276.1		acyl-CoA dehydrogenase family protein			B7G68_RS00385	1164	387	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	82265	84058	-							B7G68_RS00390	1794		old_locus_tag=B7G68_00390
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	82265	84058	-	WP_013077277.1	WP_013077277.1		acyl-CoA dehydrogenase C-terminal domain-containing protein			B7G68_RS00390	1794	597	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	84146	84625	-							B7G68_RS00395	480		old_locus_tag=B7G68_00395
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	84146	84625	-	WP_013077278.1	WP_013077278.1		MerR family DNA-binding transcriptional regulator			B7G68_RS00395	480	159	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	84823	85467	+							B7G68_RS00400	645		old_locus_tag=B7G68_00400
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	84823	85467	+	WP_013077279.1	WP_013077279.1		helix-turn-helix transcriptional regulator			B7G68_RS00400	645	214	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	85487	85696	-							B7G68_RS00405	210		old_locus_tag=B7G68_00405
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	85487	85696	-	WP_013077280.1	WP_013077280.1		hypothetical protein			B7G68_RS00405	210	69	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	85837	87495	-							B7G68_RS00410	1659		old_locus_tag=B7G68_00410
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	85837	87495	-	WP_013077281.1	WP_013077281.1		lysine--tRNA ligase			B7G68_RS00410	1659	552	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	87540	89180	-					pgm		B7G68_RS00415	1641		old_locus_tag=B7G68_00415
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	87540	89180	-	WP_193852709.1	WP_193852709.1		phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	pgm		B7G68_RS00415	1641	546	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	90122	91711	+					purH		B7G68_RS00420	1590		old_locus_tag=B7G68_00420
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	90122	91711	+	WP_013077283.1	WP_013077283.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		B7G68_RS00420	1590	529	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	91728	92477	+							B7G68_RS00425	750		old_locus_tag=B7G68_00425
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	91728	92477	+	WP_013077284.1	WP_013077284.1		alpha/beta hydrolase fold domain-containing protein			B7G68_RS00425	750	249	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	92474	93670	-							B7G68_RS00430	1197		old_locus_tag=B7G68_00430
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	92474	93670	-	WP_013077285.1	WP_013077285.1		DUF418 domain-containing protein			B7G68_RS00430	1197	398	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	93737	98557	-							B7G68_RS00435	4821		old_locus_tag=B7G68_00435
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	93737	98557	-	WP_013077286.1	WP_013077286.1		NAD-glutamate dehydrogenase			B7G68_RS00435	4821	1606	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	98904	100004	-							B7G68_RS00440	1101		old_locus_tag=B7G68_00440
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	98904	100004	-	WP_013077287.1	WP_013077287.1		AI-2E family transporter			B7G68_RS00440	1101	366	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	100101	101585	+							B7G68_RS00445	1485		old_locus_tag=B7G68_00445
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	100101	101585	+	WP_013077288.1	WP_013077288.1		DUF853 domain-containing protein			B7G68_RS00445	1485	494	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	101743	103056	+							B7G68_RS00450	1314		old_locus_tag=B7G68_00450
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	101743	103056	+	WP_013077289.1	WP_013077289.1		UDP-glucose/GDP-mannose dehydrogenase family protein			B7G68_RS00450	1314	437	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	103053	104027	+							B7G68_RS00455	975		old_locus_tag=B7G68_00455
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	103053	104027	+	WP_013077290.1	WP_013077290.1		NAD-dependent epimerase/dehydratase family protein			B7G68_RS00455	975	324	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	104015	104908	-							B7G68_RS00460	894		old_locus_tag=B7G68_00460
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	104015	104908	-	WP_013077291.1	WP_013077291.1		DMT family transporter			B7G68_RS00460	894	297	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	104905	105795	-							B7G68_RS00465	891		old_locus_tag=B7G68_00465
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	104905	105795	-	WP_013077292.1	WP_013077292.1		glucose 1-dehydrogenase			B7G68_RS00465	891	296	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	106165	107163	-							B7G68_RS00470	999		old_locus_tag=B7G68_00470
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	106165	107163	-	WP_013077293.1	WP_013077293.1		NADPH:quinone oxidoreductase family protein			B7G68_RS00470	999	332	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	107234	108112	+							B7G68_RS00475	879		old_locus_tag=B7G68_00475
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	107234	108112	+	WP_013077294.1	WP_013077294.1		isoaspartyl peptidase/L-asparaginase			B7G68_RS00475	879	292	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	108125	109117	-							B7G68_RS00480	993		old_locus_tag=B7G68_00480
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	108125	109117	-	WP_013077295.1	WP_013077295.1		helix-turn-helix domain-containing protein			B7G68_RS00480	993	330	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	109189	109461	-							B7G68_RS00485	273		old_locus_tag=B7G68_00485
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	109189	109461	-	WP_013077296.1	WP_013077296.1		DUF4242 domain-containing protein			B7G68_RS00485	273	90	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	109602	110026	+							B7G68_RS00490	425		pseudo;old_locus_tag=B7G68_00490
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	109602	110026	+				hypothetical protein			B7G68_RS00490	425		pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	110290	110589	+							B7G68_RS00495	300		old_locus_tag=B7G68_00495
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	110290	110589	+	WP_013077297.1	WP_013077297.1		hypothetical protein			B7G68_RS00495	300	99	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	110645	110734	+							B7G68_RS22210	90		partial;pseudo
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	110645	110734	+				hypothetical protein			B7G68_RS22210	90		partial;pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	110834	111988	-							B7G68_RS00500	1155		old_locus_tag=B7G68_00500
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	110834	111988	-	WP_013077298.1	WP_013077298.1		ATP-binding protein			B7G68_RS00500	1155	384	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	112009	112299	-							B7G68_RS00505	291		old_locus_tag=B7G68_00505
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	112009	112299	-	WP_013077299.1	WP_013077299.1		hypothetical protein			B7G68_RS00505	291	96	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	112304	114040	-							B7G68_RS00510	1737		old_locus_tag=B7G68_00510
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	112304	114040	-	WP_013077300.1	WP_013077300.1		heparinase II/III family protein			B7G68_RS00510	1737	578	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	114045	114704	-					rpe		B7G68_RS00515	660		old_locus_tag=B7G68_00515
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	114045	114704	-	WP_013077301.1	WP_013077301.1		ribulose-phosphate 3-epimerase	rpe		B7G68_RS00515	660	219	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	114789	116084	-							B7G68_RS00520	1296		old_locus_tag=B7G68_00520
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	114789	116084	-	WP_013077302.1	WP_013077302.1		methyltransferase domain-containing protein			B7G68_RS00520	1296	431	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	116143	116550	-							B7G68_RS00525	408		old_locus_tag=B7G68_00525
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	116143	116550	-	WP_013077303.1	WP_013077303.1		hypothetical protein			B7G68_RS00525	408	135	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	116648	116869	+							B7G68_RS00530	222		old_locus_tag=B7G68_00530
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	116648	116869	+	WP_013077304.1	WP_013077304.1		DUF1674 domain-containing protein			B7G68_RS00530	222	73	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	116997	119576	+							B7G68_RS00535	2580		old_locus_tag=B7G68_00535
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	116997	119576	+	WP_013077305.1	WP_013077305.1		cation-translocating P-type ATPase			B7G68_RS00535	2580	859	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	119512	120213	-					pyrF		B7G68_RS00540	702		old_locus_tag=B7G68_00540
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	119512	120213	-	WP_013077306.1	WP_013077306.1		orotidine-5'-phosphate decarboxylase	pyrF		B7G68_RS00540	702	233	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	120311	121024	+							B7G68_RS00545	714		old_locus_tag=B7G68_00545
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	120311	121024	+	WP_013077307.1	WP_013077307.1		MarC family protein			B7G68_RS00545	714	237	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	121070	122320	+							B7G68_RS00550	1251		old_locus_tag=B7G68_00550
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	121070	122320	+	WP_013077308.1	WP_013077308.1		UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase			B7G68_RS00550	1251	416	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	122434	122631	-							B7G68_RS00555	198		old_locus_tag=B7G68_00555
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	122434	122631	-	WP_013077309.1	WP_013077309.1		Trm112 family protein			B7G68_RS00555	198	65	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	122641	123306	-							B7G68_RS00560	666		old_locus_tag=B7G68_00560
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	122641	123306	-	WP_013077310.1	WP_013077310.1		LON peptidase substrate-binding domain-containing protein			B7G68_RS00560	666	221	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	123331	124239	-							B7G68_RS00565	909		old_locus_tag=B7G68_00565
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	123331	124239	-	WP_013077311.1	WP_013077311.1		co-chaperone YbbN			B7G68_RS00565	909	302	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	124340	124843	-							B7G68_RS00570	504		old_locus_tag=B7G68_00570
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	124340	124843	-	WP_013077312.1	WP_013077312.1		prolyl-tRNA synthetase associated domain-containing protein			B7G68_RS00570	504	167	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	124920	125666	+							B7G68_RS00575	747		old_locus_tag=B7G68_00575
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	124920	125666	+	WP_013077313.1	WP_013077313.1		DUF6065 family protein			B7G68_RS00575	747	248	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	125774	129109	+							B7G68_RS00580	3336		old_locus_tag=B7G68_00580
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	125774	129109	+	WP_013077314.1	WP_013077314.1		amidohydrolase family protein			B7G68_RS00580	3336	1111	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	129127	130473	-					glmM		B7G68_RS00585	1347		old_locus_tag=B7G68_00585
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	129127	130473	-	WP_013077315.1	WP_013077315.1		phosphoglucosamine mutase	glmM		B7G68_RS00585	1347	448	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	130691	132511	+					glmS		B7G68_RS00590	1821		old_locus_tag=B7G68_00590
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	130691	132511	+	WP_013077316.1	WP_013077316.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		B7G68_RS00590	1821	606	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	132601	133050	+							B7G68_RS00595	450		old_locus_tag=B7G68_00595
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	132601	133050	+	WP_013077317.1	WP_013077317.1		hypothetical protein			B7G68_RS00595	450	149	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	133094	134491	-							B7G68_RS00600	1398		old_locus_tag=B7G68_00600
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	133094	134491	-	WP_013077318.1	WP_013077318.1		amino acid permease			B7G68_RS00600	1398	465	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	134547	135728	-							B7G68_RS00605	1182		old_locus_tag=B7G68_00605
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	134547	135728	-	WP_013077319.1	WP_013077319.1		cyclopropane-fatty-acyl-phospholipid synthase family protein			B7G68_RS00605	1182	393	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	135787	136248	+							B7G68_RS00610	462		old_locus_tag=B7G68_00610
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	135787	136248	+	WP_013077320.1	WP_013077320.1		SAM-dependent methyltransferase			B7G68_RS00610	462	153	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	136258	136722	-							B7G68_RS00615	465		old_locus_tag=B7G68_00615
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	136258	136722	-	WP_013077321.1	WP_013077321.1		nuclear transport factor 2 family protein			B7G68_RS00615	465	154	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	136791	137201	-							B7G68_RS00620	411		old_locus_tag=B7G68_00620
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	136791	137201	-	WP_013077322.1	WP_013077322.1		DUF1232 domain-containing protein			B7G68_RS00620	411	136	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	137256	138038	+							B7G68_RS00625	783		old_locus_tag=B7G68_00625
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	137256	138038	+	WP_013077323.1	WP_013077323.1		SDR family oxidoreductase			B7G68_RS00625	783	260	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	138174	138767	-							B7G68_RS00635	594		old_locus_tag=B7G68_00635
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	138174	138767	-	WP_013077324.1	WP_013077324.1		hypothetical protein			B7G68_RS00635	594	197	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	138876	139544	-							B7G68_RS00640	669		old_locus_tag=B7G68_00640
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	138876	139544	-	WP_013077325.1	WP_013077325.1		LysE family translocator			B7G68_RS00640	669	222	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	139551	139958	-							B7G68_RS00645	408		old_locus_tag=B7G68_00645
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	139551	139958	-	WP_013077326.1	WP_013077326.1		MAPEG family protein			B7G68_RS00645	408	135	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	140131	140331	+							B7G68_RS00650	201		old_locus_tag=B7G68_00650
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	140131	140331	+	WP_013077327.1	WP_013077327.1		KTSC domain-containing protein			B7G68_RS00650	201	66	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	140398	141624	-							B7G68_RS00655	1227		old_locus_tag=B7G68_00655
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	140398	141624	-	WP_013077328.1	WP_013077328.1		argininosuccinate synthase			B7G68_RS00655	1227	408	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	141708	142070	-							B7G68_RS00660	363		old_locus_tag=B7G68_00660
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	141708	142070	-	WP_013077329.1	WP_013077329.1		hypothetical protein			B7G68_RS00660	363	120	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	142075	144090	-							B7G68_RS00665	2016		old_locus_tag=B7G68_00665
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	142075	144090	-	WP_106907005.1	WP_106907005.1		potassium transporter Kup			B7G68_RS00665	2016	671	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	144272	144694	+							B7G68_RS00670	423		old_locus_tag=B7G68_00670
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	144272	144694	+	WP_013077330.1	WP_013077330.1		Rrf2 family transcriptional regulator			B7G68_RS00670	423	140	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	144891	145505	+							B7G68_RS00675	615		old_locus_tag=B7G68_00675
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	144891	145505	+	WP_013077331.1	WP_013077331.1		flavodoxin family protein			B7G68_RS00675	615	204	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	145590	147872	-							B7G68_RS00680	2283		old_locus_tag=B7G68_00680
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	145590	147872	-	WP_013077332.1	WP_013077332.1		NADP-dependent malic enzyme			B7G68_RS00680	2283	760	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	148121	148909	+					dapB		B7G68_RS00685	789		old_locus_tag=B7G68_00685
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	148121	148909	+	WP_013077333.1	WP_013077333.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		B7G68_RS00685	789	262	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	148961	152194	+							B7G68_RS00690	3234		old_locus_tag=B7G68_00690
