start,end,score,strand
5481262,5481291,52,+
5481484,5481513,52,+
5481808,5481832,59,-
5482002,5482024,48,-
5484572,5484605,61,-
5484622,5484641,47,-
5484644,5484671,100,-
5485834,5485855,49,+
5486341,5486364,48,-
5486722,5486744,49,-
5487897,5487923,56,-
5489459,5489489,55,-
5493907,5493929,49,+
5494026,5494054,65,-
5495580,5495603,48,-
5495690,5495723,48,+
5497235,5497254,49,-
5497827,5497846,66,+
5499013,5499040,66,+
5499414,5499441,58,-
5500667,5500706,58,+
5503054,5503078,48,-
5506867,5506896,54,+
5507063,5507091,65,+
5508198,5508218,47,-
5508264,5508293,68,+
5509057,5509081,59,-
5510211,5510242,50,+
5510671,5510702,65,+
5510805,5510830,70,+
5511088,5511121,80,-
5511423,5511457,65,-
5511725,5511764,55,-
5511979,5512004,47,-
5512390,5512412,51,+
5512437,5512468,59,+
5512513,5512545,49,-
5513453,5513495,54,-
5515174,5515214,53,+
5515592,5515634,50,+
5515843,5515877,56,+
5516116,5516148,47,-
5518224,5518248,88,-
5519586,5519613,71,-
5520884,5520911,66,+
5521150,5521178,54,+
5521209,5521232,59,+
5521273,5521293,64,+
5521695,5521719,59,-
5521767,5521784,69,-
5523144,5523162,49,+
5526666,5526696,63,+
5527887,5527917,51,-
5528573,5528601,52,+
5528752,5528793,55,-
5529211,5529231,47,+
5533088,5533114,56,+
5533223,5533249,71,-
5536349,5536380,50,-
5536517,5536542,57,-
5537961,5537984,49,-
5539553,5539591,87,+
5542761,5542785,59,-
5545934,5545958,59,+
5547630,5547672,55,-
5549724,5549769,50,-
5552230,5552251,63,+
5553303,5553332,58,-
5553695,5553715,51,-
5563342,5563376,58,-
5575191,5575215,48,+
5578357,5578378,64,-
5578388,5578408,47,+
5579117,5579151,58,-
5580325,5580345,47,+
5583512,5583543,67,+
5584075,5584101,83,-
5584647,5584667,49,-
5585920,5585964,52,-
5586026,5586056,51,+
5587370,5587389,51,+
5589457,5589480,49,+
5590582,5590606,59,-
5593272,5593309,64,-
5595352,5595374,61,-
5595409,5595441,47,-
5600461,5600497,73,-
5603024,5603044,64,-
5603435,5603473,62,-
5606751,5606778,55,+
5607095,5607123,69,+
5607652,5607683,57,+
5608348,5608379,54,+
5608426,5608451,67,-
5608764,5608781,69,+
5609302,5609321,51,+
5609570,5609588,50,-
5609962,5609980,51,+
5610921,5610941,64,+
5611036,5611055,66,+
5611186,5611213,55,-
5611315,5611331,52,-
5611555,5611586,50,-
5612381,5612409,66,+
5612533,5612574,72,-
5613323,5613344,51,-
5615812,5615844,95,+
5618401,5618424,71,+
5618464,5618495,63,+
5618564,5618597,62,-
5618689,5618708,51,-
5618872,5618901,65,+
5619153,5619184,51,+
5620094,5620123,52,+
5620503,5620534,66,+
5620698,5620716,51,-
5620945,5620974,98,+
5620982,5621008,70,-
5622746,5622771,57,-
5624201,5624233,49,+
5625212,5625229,50,+
5627406,5627429,60,+
5628948,5628977,109,+
5630982,5631004,51,-
5631237,5631263,56,+
5634173,5634209,58,-
5635549,5635582,47,+
5635840,5635872,59,+
5635987,5636018,78,+
5636040,5636070,67,+
5636244,5636275,50,+
5636320,5636340,49,+
5636745,5636770,47,-
5638022,5638039,50,-
5638182,5638203,48,-
5639006,5639037,51,-
5639923,5639946,49,+
5642779,5642826,47,+
5643099,5643120,63,+
5643350,5643378,80,-
5643395,5643430,58,-
5643466,5643508,85,-
5643527,5643555,69,-
5643576,5643613,56,-
5643691,5643724,57,+
5644059,5644076,50,-
5645751,5645794,48,-
5649289,5649324,47,+
5649990,5650026,59,-
5650819,5650854,55,-
5651016,5651047,83,+
5651232,5651252,48,-
5651359,5651378,66,+
5651429,5651453,48,-
5651589,5651609,64,-
5651669,5651703,60,-
5651757,5651776,49,-
5653126,5653150,48,+
5655527,5655545,50,-
5655551,5655579,70,+
5655810,5655831,63,-
5656501,5656524,59,+
5662262,5662282,64,+
5665552,5665583,66,-
5665664,5665702,51,-
5665897,5665931,61,-
5667368,5667387,47,+
5667615,5667651,53,+
5667666,5667698,51,+
5668105,5668122,52,+
5668924,5668944,47,+
5669723,5669745,48,+
5670734,5670767,64,+
5670925,5670959,55,+
5671679,5671697,52,+
5673047,5673066,47,-
5674534,5674557,60,+
5674584,5674613,52,-
5676189,5676208,49,-
5676754,5676778,59,+
5678167,5678189,61,+
5678365,5678384,47,+
5679538,5679572,64,+
5680061,5680080,47,+
5680674,5680699,47,+
5682113,5682146,48,+
5682289,5682310,48,+
5683106,5683135,98,-
5683351,5683371,49,+
5683805,5683849,48,+
5684080,5684120,58,-
5684636,5684663,53,-
5685063,5685100,57,-
5686831,5686863,49,+
5687624,5687658,62,-
5689453,5689483,63,+
5690532,5690550,49,+
5691144,5691177,78,-
5692024,5692062,55,+
5693190,5693221,51,+
5693268,5693297,52,-
5693989,5694023,64,+
5695110,5695148,59,+
5695930,5695960,51,+
5696273,5696300,71,-
5698451,5698482,51,-
5699652,5699675,70,+
5700109,5700141,76,+
5700964,5700998,62,+
5702204,5702227,49,+
5702866,5702905,52,-
5703782,5703804,49,-
5706054,5706090,55,+
5706596,5706641,65,-
5707777,5707794,50,-
5710435,5710461,56,+
5710921,5710937,52,+
5711504,5711530,56,+
5712499,5712529,51,-
5714506,5714531,47,+
5715044,5715062,67,+
5715970,5716010,58,+
5716211,5716249,57,-
5720662,5720682,64,+
5720870,5720893,60,+
5721032,5721068,61,-
5721289,5721309,49,+
5722129,5722155,56,+
5722485,5722512,55,+
5724538,5724571,58,-
5725862,5725892,52,-
5725948,5725971,60,-
5726112,5726138,56,-
5730101,5730139,57,-
