# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	73035	73502	-	WP_099620229.1	WP_099620229.1		DUF1772 domain-containing protein			CSW64_RS00390	468	155	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	73495	74331	-							CSW64_RS00395	837		old_locus_tag=CSW64_00395
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	73495	74331	-	WP_099620230.1	WP_099620230.1		NAD(P)H-binding protein			CSW64_RS00395	837	278	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	74529	75143	+							CSW64_RS00400	615		old_locus_tag=CSW64_00400
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	74529	75143	+	WP_099620231.1	WP_099620231.1		TetR family transcriptional regulator			CSW64_RS00400	615	204	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	75158	75781	-							CSW64_RS00405	624		old_locus_tag=CSW64_00405
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	75158	75781	-	WP_099620232.1	WP_099620232.1		YggS family pyridoxal phosphate-dependent enzyme			CSW64_RS00405	624	207	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	75808	76419	+							CSW64_RS00410	612		old_locus_tag=CSW64_00410
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	75808	76419	+	WP_099620233.1	WP_099620233.1		thiamine phosphate synthase			CSW64_RS00410	612	203	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	76409	76867	-							CSW64_RS00415	459		old_locus_tag=CSW64_00415
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	76409	76867	-	WP_099620234.1	WP_099620234.1		hypothetical protein			CSW64_RS00415	459	152	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	77120	77626	+							CSW64_RS00420	507		old_locus_tag=CSW64_00420
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	77120	77626	+	WP_099620235.1	WP_099620235.1		DUF3576 domain-containing protein			CSW64_RS00420	507	168	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	77660	80242	+					leuS		CSW64_RS00425	2583		old_locus_tag=CSW64_00425
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	77660	80242	+	WP_099620236.1	WP_099620236.1		leucine--tRNA ligase	leuS		CSW64_RS00425	2583	860	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	80247	80747	+					lptE		CSW64_RS00430	501		old_locus_tag=CSW64_00430
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	80247	80747	+	WP_245863791.1	WP_245863791.1		LPS assembly lipoprotein LptE	lptE		CSW64_RS00430	501	166	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	80752	81798	+					holA		CSW64_RS00435	1047		old_locus_tag=CSW64_00435
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	80752	81798	+	WP_099620237.1	WP_099620237.1		DNA polymerase III subunit delta	holA		CSW64_RS00435	1047	348	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	82049	82927	-							CSW64_RS00440	879		old_locus_tag=CSW64_00440
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	82049	82927	-	WP_099620238.1	WP_099620238.1		ParB/RepB/Spo0J family partition protein			CSW64_RS00440	879	292	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	82945	83733	-							CSW64_RS00445	789		old_locus_tag=CSW64_00445
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	82945	83733	-	WP_099620239.1	WP_099620239.1		ParA family protein			CSW64_RS00445	789	262	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	83765	84418	-					rsmG		CSW64_RS00450	654		old_locus_tag=CSW64_00450
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	83765	84418	-	WP_099620240.1	WP_099620240.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		CSW64_RS00450	654	217	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	84393	86261	-					mnmG		CSW64_RS00455	1869		old_locus_tag=CSW64_00455
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	84393	86261	-	WP_099620241.1	WP_099620241.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		CSW64_RS00455	1869	622	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	86542	87879	-					mnmE		CSW64_RS00460	1338		old_locus_tag=CSW64_00460
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	86542	87879	-	WP_099620242.1	WP_099620242.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE		CSW64_RS00460	1338	445	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	87876	88130	-							CSW64_RS00465	255		old_locus_tag=CSW64_00465
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	87876	88130	-	WP_099620243.1	WP_099620243.1		DUF6489 family protein			CSW64_RS00465	255	84	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	88227	88925	+							CSW64_RS00470	699		old_locus_tag=CSW64_00470
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	88227	88925	+	WP_099620244.1	WP_099620244.1		dienelactone hydrolase family protein			CSW64_RS00470	699	232	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	88931	89902	+							CSW64_RS00475	972		old_locus_tag=CSW64_00475
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	88931	89902	+	WP_099620245.1	WP_099620245.1		quinone oxidoreductase			CSW64_RS00475	972	323	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	90029	90820	-							CSW64_RS00480	792		old_locus_tag=CSW64_00480
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	90029	90820	-	WP_099620246.1	WP_099620246.1		methyltransferase domain-containing protein			CSW64_RS00480	792	263	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	90834	91442	-							CSW64_RS00485	609		old_locus_tag=CSW64_00485
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	90834	91442	-	WP_099620247.1	WP_099620247.1		glutathione S-transferase family protein			CSW64_RS00485	609	202	
gene	pseudogene	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	91529	92943	-					rho		CSW64_RS00490	1415		pseudo;old_locus_tag=CSW64_00490
CDS	without_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	91529	92943	-				transcription termination factor Rho	rho		CSW64_RS00490	1415		pseudo
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	93194	93592	-							CSW64_RS00495	399		old_locus_tag=CSW64_00495
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	93194	93592	-	WP_245863922.1	WP_245863922.1		CopD family protein			CSW64_RS00495	399	132	
gene	pseudogene	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	93757	94701	-					hemH		CSW64_RS00500	945		partial;pseudo;old_locus_tag=CSW64_00500
CDS	without_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	93757	94701	-				ferrochelatase	hemH		CSW64_RS00500	945		partial;pseudo
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	94719	95750	-					hemE		CSW64_RS00505	1032		old_locus_tag=CSW64_00505
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	94719	95750	-	WP_099620249.1	WP_099620249.1		uroporphyrinogen decarboxylase	hemE		CSW64_RS00505	1032	343	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	96528	97022	-							CSW64_RS00510	495		old_locus_tag=CSW64_00510
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	96528	97022	-	WP_099620250.1	WP_099620250.1		hypothetical protein			CSW64_RS00510	495	164	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	97158	97565	-							CSW64_RS00515	408		old_locus_tag=CSW64_00515
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	97158	97565	-	WP_099620251.1	WP_099620251.1		hypothetical protein			CSW64_RS00515	408	135	
gene	tRNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	97683	97758	-							CSW64_RS00520	76		old_locus_tag=CSW64_00520
tRNA		GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	97683	97758	-				tRNA-Ala			CSW64_RS00520	76		anticodon=CGC
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	97888	98202	+							CSW64_RS00525	315		old_locus_tag=CSW64_00525
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	97888	98202	+	WP_099624060.1	WP_099624060.1		YggT family protein			CSW64_RS00525	315	104	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	98199	98489	+							CSW64_RS00530	291		old_locus_tag=CSW64_00530
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	98199	98489	+	WP_245863923.1	WP_245863923.1		DUF167 family protein			CSW64_RS00530	291	96	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	98493	99404	+							CSW64_RS00535	912		old_locus_tag=CSW64_00535
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	98493	99404	+	WP_099620253.1	WP_099620253.1		aminotransferase class IV			CSW64_RS00535	912	303	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	99401	100135	+							CSW64_RS00540	735		old_locus_tag=CSW64_00540
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	99401	100135	+	WP_099620254.1	WP_099620254.1		sulfotransferase family protein			CSW64_RS00540	735	244	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	100205	100867	+							CSW64_RS00545	663		old_locus_tag=CSW64_00545
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	100205	100867	+	WP_099620255.1	WP_099620255.1		hemolysin III family protein			CSW64_RS00545	663	220	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	100880	102103	-							CSW64_RS00550	1224		old_locus_tag=CSW64_00550
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	100880	102103	-	WP_099620256.1	WP_099620256.1		TIGR03862 family flavoprotein			CSW64_RS00550	1224	407	
gene	tRNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	102161	102236	-							CSW64_RS00555	76		old_locus_tag=CSW64_00555
tRNA		GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	102161	102236	-				tRNA-Thr			CSW64_RS00555	76		anticodon=CGT
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	102267	103802	-							CSW64_RS00560	1536		old_locus_tag=CSW64_00560
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	102267	103802	-	WP_099620257.1	WP_099620257.1		heme biosynthesis protein HemY			CSW64_RS00560	1536	511	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	103799	104674	-							CSW64_RS00565	876		old_locus_tag=CSW64_00565
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	103799	104674	-	WP_099620258.1	WP_099620258.1		hypothetical protein			CSW64_RS00565	876	291	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	104671	105426	-							CSW64_RS00570	756		old_locus_tag=CSW64_00570
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	104671	105426	-	WP_099620259.1	WP_099620259.1		uroporphyrinogen-III synthase			CSW64_RS00570	756	251	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	105458	106411	-					hemC		CSW64_RS00575	954		old_locus_tag=CSW64_00575
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	105458	106411	-	WP_099620260.1	WP_099620260.1		hydroxymethylbilane synthase	hemC		CSW64_RS00575	954	317	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	106482	107570	+					tsaD		CSW64_RS00580	1089		old_locus_tag=CSW64_00580
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	106482	107570	+	WP_099620261.1	WP_099620261.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		CSW64_RS00580	1089	362	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	107567	108565	+							CSW64_RS00585	999		old_locus_tag=CSW64_00585
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	107567	108565	+	WP_099620262.1	WP_099620262.1		NAD(P)-dependent glycerol-3-phosphate dehydrogenase			CSW64_RS00585	999	332	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	108574	108864	+							CSW64_RS00590	291		old_locus_tag=CSW64_00590
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	108574	108864	+	WP_099620263.1	WP_099620263.1		YciI family protein			CSW64_RS00590	291	96	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	108885	109223	+							CSW64_RS00595	339		old_locus_tag=CSW64_00595
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	108885	109223	+	WP_099620264.1	WP_099620264.1		Rieske (2Fe-2S) protein			CSW64_RS00595	339	112	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	109225	112059	-							CSW64_RS00600	2835		old_locus_tag=CSW64_00600
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	109225	112059	-	WP_099620265.1	WP_099620265.1		insulinase family protein			CSW64_RS00600	2835	944	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	112145	112669	-							CSW64_RS00605	525		old_locus_tag=CSW64_00605
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	112145	112669	-	WP_099620266.1	WP_099620266.1		SRPBCC family protein			CSW64_RS00605	525	174	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	112724	114610	-					acs		CSW64_RS00610	1887		old_locus_tag=CSW64_00610
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	112724	114610	-	WP_245863924.1	WP_245863924.1		acetate--CoA ligase	acs		CSW64_RS00610	1887	628	
gene	pseudogene	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	114759	114852	+							CSW64_RS22200	94		partial;pseudo
CDS	without_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	114759	114852	+				hypothetical protein			CSW64_RS22200	94		partial;pseudo
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	114859	115521	-							CSW64_RS00615	663		old_locus_tag=CSW64_00615
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	114859	115521	-	WP_099620267.1	WP_099620267.1		peroxiredoxin			CSW64_RS00615	663	220	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	115600	116349	+							CSW64_RS00620	750		old_locus_tag=CSW64_00620
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	115600	116349	+	WP_099620268.1	WP_099620268.1		creatininase family protein			CSW64_RS00620	750	249	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	116346	117383	-							CSW64_RS00625	1038		old_locus_tag=CSW64_00625
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	116346	117383	-	WP_099620269.1	WP_099620269.1		AraC family transcriptional regulator			CSW64_RS00625	1038	345	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	117504	119993	-							CSW64_RS00630	2490		old_locus_tag=CSW64_00630
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	117504	119993	-	WP_099620270.1	WP_099620270.1		TonB-dependent receptor			CSW64_RS00630	2490	829	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	120171	121307	+							CSW64_RS00635	1137		old_locus_tag=CSW64_00635
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	120171	121307	+	WP_099620271.1	WP_099620271.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CSW64_RS00635	1137	378	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	121377	121760	+							CSW64_RS00640	384		old_locus_tag=CSW64_00640
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	121377	121760	+	WP_099620272.1	WP_099620272.1		VOC family protein			CSW64_RS00640	384	127	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	121776	122285	-							CSW64_RS00645	510		old_locus_tag=CSW64_00645
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	121776	122285	-	WP_099620273.1	WP_099620273.1		L,D-transpeptidase family protein			CSW64_RS00645	510	169	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	122362	123048	+							CSW64_RS00650	687		old_locus_tag=CSW64_00650
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	122362	123048	+	WP_099620274.1	WP_099620274.1		response regulator transcription factor			CSW64_RS00650	687	228	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	123048	123479	+							CSW64_RS00655	432		old_locus_tag=CSW64_00655
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	123048	123479	+	WP_099620275.1	WP_099620275.1		hypothetical protein			CSW64_RS00655	432	143	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	123486	124292	-							CSW64_RS00660	807		old_locus_tag=CSW64_00660
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	123486	124292	-	WP_099620276.1	WP_099620276.1		exodeoxyribonuclease III			CSW64_RS00660	807	268	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	124519	125154	-							CSW64_RS00665	636		old_locus_tag=CSW64_00665
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	124519	125154	-	WP_099620277.1	WP_099620277.1		outer-membrane lipoprotein carrier protein LolA			CSW64_RS00665	636	211	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	125205	127640	-							CSW64_RS00670	2436		old_locus_tag=CSW64_00670
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	125205	127640	-	WP_099620278.1	WP_099620278.1		DNA translocase FtsK 4TM domain-containing protein			CSW64_RS00670	2436	811	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	127724	128293	-							CSW64_RS00675	570		old_locus_tag=CSW64_00675
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	127724	128293	-	WP_099620279.1	WP_099620279.1		hypothetical protein			CSW64_RS00675	570	189	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	128293	129003	-							CSW64_RS00680	711		old_locus_tag=CSW64_00680
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	128293	129003	-	WP_099620280.1	WP_099620280.1		hypothetical protein			CSW64_RS00680	711	236	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	129268	130188	+							CSW64_RS00685	921		old_locus_tag=CSW64_00685
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	129268	130188	+	WP_099620281.1	WP_099620281.1		hypothetical protein			CSW64_RS00685	921	306	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	130188	130952	+							CSW64_RS00690	765		old_locus_tag=CSW64_00690
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	130188	130952	+	WP_099620282.1	WP_099620282.1		hypothetical protein			CSW64_RS00690	765	254	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	130949	131560	+							CSW64_RS00695	612		old_locus_tag=CSW64_00695
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	130949	131560	+	WP_099620283.1	WP_099620283.1		hypothetical protein			CSW64_RS00695	612	203	
