# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	68789	70264	+	WP_101712386.1	WP_101712386.1		NAD(P)/FAD-dependent oxidoreductase			C1707_RS00385	1476	491	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	70284	70754	-							C1707_RS00390	471		old_locus_tag=C1707_00390
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	70284	70754	-	WP_101712385.1	WP_101712385.1		hypothetical protein			C1707_RS00390	471	156	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	71110	71499	+							C1707_RS00395	390		old_locus_tag=C1707_00395
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	71110	71499	+	WP_240633831.1	WP_240633831.1		hypothetical protein			C1707_RS00395	390	129	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	71522	72175	-							C1707_RS00400	654		old_locus_tag=C1707_00400
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	71522	72175	-	WP_101712383.1	WP_101712383.1		DUF3052 family protein			C1707_RS00400	654	217	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	72179	72982	-							C1707_RS00405	804		old_locus_tag=C1707_00405
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	72179	72982	-	WP_101712382.1	WP_101712382.1		crotonase/enoyl-CoA hydratase family protein			C1707_RS00405	804	267	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	73214	73576	+							C1707_RS00410	363		old_locus_tag=C1707_00410
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	73214	73576	+	WP_240633832.1	WP_240633832.1		response regulator			C1707_RS00410	363	120	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	73628	74242	+							C1707_RS00415	615		old_locus_tag=C1707_00415
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	73628	74242	+	WP_101712380.1	WP_101712380.1		pyridoxamine 5'-phosphate oxidase family protein			C1707_RS00415	615	204	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	74362	75978	+							C1707_RS00420	1617		old_locus_tag=C1707_00420
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	74362	75978	+	WP_101712379.1	WP_101712379.1		carboxylesterase/lipase family protein			C1707_RS00420	1617	538	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	76027	76431	-							C1707_RS00425	405		old_locus_tag=C1707_00425
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	76027	76431	-	WP_101712378.1	WP_101712378.1		hypothetical protein			C1707_RS00425	405	134	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	76566	77732	-					carA		C1707_RS00430	1167		old_locus_tag=C1707_00430
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	76566	77732	-	WP_101712377.1	WP_101712377.1		glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA		C1707_RS00430	1167	388	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	77927	78181	+							C1707_RS00435	255		old_locus_tag=C1707_00435
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	77927	78181	+	WP_101712376.1	WP_101712376.1		NINE protein			C1707_RS00435	255	84	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	78288	78575	+							C1707_RS00440	288		old_locus_tag=C1707_00440
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	78288	78575	+	WP_101712375.1	WP_101712375.1		DUF1272 domain-containing protein			C1707_RS00440	288	95	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	78679	78837	+							C1707_RS25885	159		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	78679	78837	+	WP_164467235.1	WP_164467235.1		hypothetical protein			C1707_RS25885	159	52	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	78919	79785	+							C1707_RS00445	867		old_locus_tag=C1707_00445
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	78919	79785	+	WP_101712374.1	WP_101712374.1		dienelactone hydrolase family protein			C1707_RS00445	867	288	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	79800	80513	+							C1707_RS00450	714		old_locus_tag=C1707_00450
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	79800	80513	+	WP_101712373.1	WP_101712373.1		HAD family hydrolase			C1707_RS00450	714	237	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	80621	81733	-							C1707_RS00455	1113		old_locus_tag=C1707_00455
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	80621	81733	-	WP_101712372.1	WP_101712372.1		acyltransferase			C1707_RS00455	1113	370	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	81765	82139	-							C1707_RS00460	375		old_locus_tag=C1707_00460
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	81765	82139	-	WP_101712371.1	WP_101712371.1		VanZ family protein			C1707_RS00460	375	124	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	82463	84040	-					serA		C1707_RS00465	1578		old_locus_tag=C1707_00465
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	82463	84040	-	WP_101712370.1	WP_101712370.1		phosphoglycerate dehydrogenase	serA		C1707_RS00465	1578	525	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	84105	84584	-							C1707_RS00470	480		old_locus_tag=C1707_00470
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	84105	84584	-	WP_101712369.1	WP_101712369.1		hypothetical protein			C1707_RS00470	480	159	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	84590	85765	-							C1707_RS00475	1176		old_locus_tag=C1707_00475
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	84590	85765	-	WP_101712368.1	WP_101712368.1		phosphoserine transaminase			C1707_RS00475	1176	391	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	85913	86338	-							C1707_RS00480	426		old_locus_tag=C1707_00480
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	85913	86338	-	WP_101712367.1	WP_101712367.1		hypothetical protein			C1707_RS00480	426	141	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	86399	86743	-							C1707_RS00485	345		old_locus_tag=C1707_00485
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	86399	86743	-	WP_101712366.1	WP_101712366.1		hypothetical protein			C1707_RS00485	345	114	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	86908	88800	+							C1707_RS00490	1893		old_locus_tag=C1707_00490
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	86908	88800	+	WP_101712365.1	WP_101712365.1		ATP-binding protein			C1707_RS00490	1893	630	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	88924	89271	+							C1707_RS00495	348		old_locus_tag=C1707_00495
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	88924	89271	+	WP_101712364.1	WP_101712364.1		hypothetical protein			C1707_RS00495	348	115	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	89278	90102	-							C1707_RS00500	825		old_locus_tag=C1707_00500
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	89278	90102	-	WP_101712363.1	WP_101712363.1		PhzF family phenazine biosynthesis protein			C1707_RS00500	825	274	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	90120	90737	-							C1707_RS00505	618		old_locus_tag=C1707_00505
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	90120	90737	-	WP_101712362.1	WP_101712362.1		DJ-1/PfpI family protein			C1707_RS00505	618	205	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	90841	92469	-							C1707_RS00510	1629		old_locus_tag=C1707_00510
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	90841	92469	-	WP_101712361.1	WP_101712361.1		family 43 glycosylhydrolase			C1707_RS00510	1629	542	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	92580	93167	-							C1707_RS00515	588		old_locus_tag=C1707_00515
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	92580	93167	-	WP_101712360.1	WP_101712360.1		hypothetical protein			C1707_RS00515	588	195	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	93200	93778	-							C1707_RS00520	579		old_locus_tag=C1707_00520
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	93200	93778	-	WP_101712359.1	WP_101712359.1		nucleotidyltransferase family protein			C1707_RS00520	579	192	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	93775	94221	-							C1707_RS00525	447		old_locus_tag=C1707_00525
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	93775	94221	-	WP_101712358.1	WP_101712358.1		hypothetical protein			C1707_RS00525	447	148	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	94239	95027	-					thiD		C1707_RS00530	789		old_locus_tag=C1707_00530
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	94239	95027	-	WP_101712411.1	WP_101712411.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		C1707_RS00530	789	262	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	95115	95627	-							C1707_RS00535	513		old_locus_tag=C1707_00535
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	95115	95627	-	WP_058350123.1	WP_058350123.1		DUF1465 family protein			C1707_RS00535	513	170	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	95781	95987	-							C1707_RS00540	207		old_locus_tag=C1707_00540
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	95781	95987	-	WP_101712357.1	WP_101712357.1		DUF1192 family protein			C1707_RS00540	207	68	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	96062	97036	+							C1707_RS00545	975		old_locus_tag=C1707_00545
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	96062	97036	+	WP_101712356.1	WP_101712356.1		NAD(P)H-quinone oxidoreductase			C1707_RS00545	975	324	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	97384	98097	+							C1707_RS00550	714		old_locus_tag=C1707_00550
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	97384	98097	+	WP_101712355.1	WP_101712355.1		DUF1013 domain-containing protein			C1707_RS00550	714	237	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	98167	98340	-							C1707_RS00555	174		old_locus_tag=C1707_00555
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	98167	98340	-	WP_058346543.1	WP_058346543.1		DUF465 domain-containing protein			C1707_RS00555	174	57	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	98474	99103	+							C1707_RS00560	630		old_locus_tag=C1707_00560
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	98474	99103	+	WP_101712354.1	WP_101712354.1		UbiX family flavin prenyltransferase			C1707_RS00560	630	209	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	99109	99558	+							C1707_RS00565	450		old_locus_tag=C1707_00565
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	99109	99558	+	WP_101712353.1	WP_101712353.1		TIGR02444 family protein			C1707_RS00565	450	149	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	99641	99862	+							C1707_RS00570	222		old_locus_tag=C1707_00570
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	99641	99862	+	WP_101712352.1	WP_101712352.1		DUF465 domain-containing protein			C1707_RS00570	222	73	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	99985	100416	-					cdd		C1707_RS00580	432		old_locus_tag=C1707_00580
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	99985	100416	-	WP_101712351.1	WP_101712351.1		cytidine deaminase	cdd		C1707_RS00580	432	143	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	100506	100778	-							C1707_RS00585	273		old_locus_tag=C1707_00585
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	100506	100778	-	WP_101712410.1	WP_101712410.1		BolA family transcriptional regulator			C1707_RS00585	273	90	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	100837	101490	+							C1707_RS00590	654		old_locus_tag=C1707_00590
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	100837	101490	+	WP_101712350.1	WP_101712350.1		J domain-containing protein			C1707_RS00590	654	217	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	101597	101902	-							C1707_RS00595	306		old_locus_tag=C1707_00595
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	101597	101902	-	WP_101712349.1	WP_101712349.1		hypothetical protein			C1707_RS00595	306	101	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	101964	103346	-							C1707_RS00600	1383		old_locus_tag=C1707_00600
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	101964	103346	-	WP_101712348.1	WP_101712348.1		hypothetical protein			C1707_RS00600	1383	460	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	103722	104207	+							C1707_RS00605	486		old_locus_tag=C1707_00605
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	103722	104207	+	WP_101712347.1	WP_101712347.1		ribonuclease H			C1707_RS00605	486	161	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	104295	104672	-							C1707_RS00610	378		old_locus_tag=C1707_00610
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	104295	104672	-	WP_101712346.1	WP_101712346.1		methylglyoxal synthase			C1707_RS00610	378	125	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	104841	106052	+							C1707_RS00615	1212		old_locus_tag=C1707_00615
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	104841	106052	+	WP_101712345.1	WP_101712345.1		glycosyl hydrolase 53 family protein			C1707_RS00615	1212	403	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	106157	106972	+							C1707_RS00620	816		old_locus_tag=C1707_00620
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	106157	106972	+	WP_101712344.1	WP_101712344.1		hypothetical protein			C1707_RS00620	816	271	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	107176	108774	-							C1707_RS00625	1599		old_locus_tag=C1707_00625
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	107176	108774	-	WP_101712343.1	WP_101712343.1		peptide chain release factor 3			C1707_RS00625	1599	532	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	108784	110412	-							C1707_RS00630	1629		old_locus_tag=C1707_00630
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	108784	110412	-	WP_145998333.1	WP_145998333.1		hypothetical protein			C1707_RS00630	1629	542	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	110617	110769	+							C1707_RS25890	153		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	110617	110769	+	WP_164467236.1	WP_164467236.1		hypothetical protein			C1707_RS25890	153	50	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	110784	111164	-							C1707_RS00635	381		old_locus_tag=C1707_00635
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	110784	111164	-	WP_101712341.1	WP_101712341.1		hypothetical protein			C1707_RS00635	381	126	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	111296	111625	-							C1707_RS00640	330		old_locus_tag=C1707_00640
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	111296	111625	-	WP_101712340.1	WP_101712340.1		DUF1491 family protein			C1707_RS00640	330	109	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	111704	112594	+							C1707_RS00645	891		old_locus_tag=C1707_00645
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	111704	112594	+	WP_240633833.1	WP_240633833.1		hypothetical protein			C1707_RS00645	891	296	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	112651	113394	+							C1707_RS00650	744		old_locus_tag=C1707_00650
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	112651	113394	+	WP_101712339.1	WP_101712339.1		DNA polymerase III subunit epsilon			C1707_RS00650	744	247	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	113561	113968	-							C1707_RS00655	408		old_locus_tag=C1707_00655
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	113561	113968	-	WP_101712338.1	WP_101712338.1		MliC family protein			C1707_RS00655	408	135	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	114036	114350	-							C1707_RS00660	315		old_locus_tag=C1707_00660
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	114036	114350	-	WP_101712337.1	WP_101712337.1		metalloregulator ArsR/SmtB family transcription factor			C1707_RS00660	315	104	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	114441	114878	+							C1707_RS00665	438		old_locus_tag=C1707_00665
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	114441	114878	+	WP_145998331.1	WP_145998331.1		hypothetical protein			C1707_RS00665	438	145	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	114875	115306	+							C1707_RS00670	432		old_locus_tag=C1707_00670
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	114875	115306	+	WP_101712335.1	WP_101712335.1		hypothetical protein			C1707_RS00670	432	143	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	115303	116211	+							C1707_RS00675	909		old_locus_tag=C1707_00675
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	115303	116211	+	WP_101712334.1	WP_101712334.1		acyl-CoA desaturase			C1707_RS00675	909	302	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	116361	117176	-					folP		C1707_RS00680	816		old_locus_tag=C1707_00680
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	116361	117176	-	WP_101712333.1	WP_101712333.1		dihydropteroate synthase	folP		C1707_RS00680	816	271	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	117208	117687	-							C1707_RS00685	480		old_locus_tag=C1707_00685
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	117208	117687	-	WP_101712332.1	WP_101712332.1		YbjN domain-containing protein			C1707_RS00685	480	159	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	117722	118723	-							C1707_RS00690	1002		old_locus_tag=C1707_00690
